customer_key,customer_number,customer_name,age,age_category,total_orders,total_sales,spender_category,last_order_date,recency,total_quantities,total_products,life_span,average_order_value,average_monthly_spend
234,AW00011234,"Anna Griffin",67,"Above 60",2,39,"low spender",2013-09-19,150,2,2,150,19.5000,0.2600
235,AW00011235,"Angel Stewart",68,"Above 60",2,39,"low spender",2014-01-05,146,2,2,146,19.5000,0.2671
236,AW00011236,"Jeremy Butler",68,"Above 60",2,39,"low spender",2014-01-06,146,2,2,146,19.5000,0.2671
237,AW00011237,"Clarence Anand",62,"Above 60",4,10522,"high spender",2013-11-25,148,4,4,148,2630.5000,71.0946
238,AW00011238,"Mayra Prasad",62,"Above 60",4,7450,"high spender",2013-04-30,155,4,4,155,1862.5000,48.0645
239,AW00011239,"Latoya Goel",56,40-60,4,7425,"high spender",2013-05-28,154,4,4,154,1856.2500,48.2143
240,AW00011240,"Anne Hernandez",61,"Above 60",4,7475,"high spender",2013-05-13,154,4,4,154,1868.7500,48.5390
241,AW00011241,"Lisa Cai",51,40-60,7,10959,"high spender",2013-10-29,149,7,7,149,1565.5714,73.5503
242,AW00011242,"Larry Munoz",62,"Above 60",7,10984,"high spender",2013-12-04,147,7,7,147,1569.1429,74.7211
243,AW00011243,"Robin Alvarez",62,"Above 60",4,6977,"high spender",2013-06-09,153,4,4,153,1744.2500,45.6013
244,AW00011244,"Alexis Coleman",57,40-60,4,7002,"high spender",2013-07-19,152,4,4,152,1750.5000,46.0658
245,AW00011245,"Ricky Vazquez",63,"Above 60",4,10522,"high spender",2013-12-11,147,4,4,147,2630.5000,71.5782
246,AW00011246,"Latasha Rubio",63,"Above 60",4,10522,"high spender",2013-12-20,147,4,4,147,2630.5000,71.5782
247,AW00011247,"Claudia Zhou",64,"Above 60",4,6952,"high spender",2013-08-17,151,4,4,151,1738.0000,46.0397
248,AW00011248,"Tristan Alexander",60,40-60,1,9,"low spender",2013-07-14,152,1,1,152,9.0000,0.0592
249,AW00011249,"Cindy Patel",59,40-60,4,9780,"high spender",2013-09-15,150,4,4,150,2445.0000,65.2000
250,AW00011250,"Shannon Liu",60,40-60,4,6977,"high spender",2013-08-06,151,4,4,151,1744.2500,46.2053
251,AW00011251,"Xavier Long",88,"Above 60",1,2295,"medium spender",2013-10-18,149,1,1,149,2295.0000,15.4027
252,AW00011252,"Nicholas Thompson",88,"Above 60",3,6640,"high spender",2013-12-18,147,3,3,147,2213.3333,45.1701
253,AW00011253,"José Hernandez",76,"Above 60",16,399,"low spender",2013-12-03,147,16,13,147,24.9375,2.7143
254,AW00011254,"Johnathan Vance",87,"Above 60",2,39,"low spender",2013-12-14,147,2,2,147,19.5000,0.2653
255,AW00011255,"Colin Lin",87,"Above 60",2,9,"low spender",2013-03-31,156,2,2,156,4.5000,0.0577
256,AW00011256,"Katelyn Hernandez",87,"Above 60",2,39,"low spender",2013-10-16,149,2,2,149,19.5000,0.2617
257,AW00011257,"Jacqueline Powell",NULL,NULL,3,6615,"high spender",2013-12-14,147,3,3,147,2205.0000,45.0000
258,AW00011258,"Xavier Hill",87,"Above 60",2,39,"low spender",2013-07-15,152,2,2,152,19.5000,0.2566
259,AW00011259,"Victoria Stewart",55,40-60,3,6615,"high spender",2013-12-20,147,3,3,147,2205.0000,45.0000
260,AW00011260,"Katelyn Kelly",49,40-60,2,9,"low spender",2013-06-23,153,2,2,153,4.5000,0.0588
261,AW00011261,"Stephanie Collins",55,40-60,3,6615,"high spender",2013-12-23,147,3,3,147,2205.0000,45.0000
262,AW00011262,"Jennifer Simmons",50,40-60,27,531,"low spender",2014-01-22,146,27,16,146,19.6667,3.6370
263,AW00011263,"Trinity Richardson",56,40-60,3,6640,"high spender",2013-12-10,147,3,3,147,2213.3333,45.1701
264,AW00011264,"Eduardo Martin",56,40-60,2,3037,"medium spender",2013-11-30,148,2,2,148,1518.5000,20.5203
265,AW00011265,"Elizabeth Jones",56,40-60,1,2295,"medium spender",2013-01-03,158,1,1,158,2295.0000,14.5253
266,AW00011266,"Taylor Howard",56,40-60,2,5898,"high spender",2013-01-20,158,2,2,158,2949.0000,37.3291
267,AW00011267,"David Diaz",50,40-60,2,5873,"high spender",2013-01-07,158,2,2,158,2936.5000,37.1709
268,AW00011268,"Katelyn Carter",56,40-60,2,39,"low spender",2013-11-16,148,2,2,148,19.5000,0.2635
269,AW00011269,"Ryan Foster",50,40-60,2,37,"low spender",2013-09-10,150,2,2,150,18.5000,0.2467
270,AW00011270,"Robert Lee",50,40-60,2,5873,"high spender",2013-01-07,158,2,2,158,2936.5000,37.1709
271,AW00011271,"Danielle Reed",56,40-60,2,5898,"high spender",2013-01-22,158,2,2,158,2949.0000,37.3291
272,AW00011272,"Lauren Martinez",63,"Above 60",2,5898,"high spender",2013-01-13,158,2,2,158,2949.0000,37.3291
273,AW00011273,"Nathan Lal",64,"Above 60",2,7,"low spender",2013-05-23,154,2,2,154,3.5000,0.0455
274,AW00011274,"Kyle Foster",86,"Above 60",2,5873,"high spender",2013-02-24,157,2,2,157,2936.5000,37.4076
275,AW00011275,"Jenny Rai",86,"Above 60",2,5898,"high spender",2013-01-12,158,2,2,158,2949.0000,37.3291
276,AW00011276,"Nancy Chapman",51,40-60,27,537,"low spender",2014-01-22,146,27,18,146,19.8889,3.6781
277,AW00011277,"Charles Jackson",57,40-60,27,502,"low spender",2014-01-16,146,27,16,146,18.5926,3.4384
278,AW00011278,"Jonathan Phillips",57,40-60,2,5873,"high spender",2013-01-03,158,2,2,158,2936.5000,37.1709
279,AW00011279,"Amanda Cook",51,40-60,2,37,"low spender",2013-06-22,153,2,2,153,18.5000,0.2418
280,AW00011280,"Robert Collins",57,40-60,2,37,"low spender",2013-08-08,151,2,2,151,18.5000,0.2450
281,AW00011281,"Megan Barnes",51,40-60,2,5898,"high spender",2013-01-11,158,2,2,158,2949.0000,37.3291
282,AW00011282,"Christian Thomas",58,40-60,2,5873,"high spender",2013-01-02,158,2,2,158,2936.5000,37.1709
283,AW00011283,"Arturo Lal",57,40-60,2,37,"low spender",2013-08-28,151,2,2,151,18.5000,0.2450
284,AW00011284,"Theresa Serrano",58,40-60,2,37,"low spender",2013-05-02,154,2,2,154,18.5000,0.2403
285,AW00011285,"Jeremy Anderson",53,40-60,2,7,"low spender",2013-10-26,149,2,2,149,3.5000,0.0470
286,AW00011286,"Hunter Griffin",58,40-60,2,5873,"high spender",2013-01-20,158,2,2,158,2936.5000,37.1709
287,AW00011287,"Henry Garcia",59,40-60,27,493,"low spender",2014-01-28,146,27,16,146,18.2593,3.3767
288,AW00011288,"Cindy Sanchez",48,40-60,2,37,"low spender",2013-08-21,151,2,2,151,18.5000,0.2450
289,AW00011289,"Maria Carter",54,40-60,2,5873,"high spender",2013-01-16,158,2,2,158,2936.5000,37.1709
290,AW00011290,"Katelyn Sanchez",53,40-60,2,5898,"high spender",2013-01-27,158,2,2,158,2949.0000,37.3291
291,AW00011291,"Jenna Wright",53,40-60,2,5873,"high spender",2013-01-19,158,2,2,158,2936.5000,37.1709
292,AW00011292,"Seth Phillips",58,40-60,2,5873,"high spender",2012-12-31,159,2,2,159,2936.5000,36.9371
293,AW00011293,"Luke Long",65,"Above 60",2,7,"low spender",2013-03-15,156,2,2,156,3.5000,0.0449
294,AW00011294,"Dalton Clark",65,"Above 60",2,37,"low spender",2014-01-03,146,2,2,146,18.5000,0.2534
295,AW00011295,"Taylor Lewis",66,"Above 60",2,5898,"high spender",2013-01-09,158,2,2,158,2949.0000,37.3291
296,AW00011296,"Haley Richardson",84,"Above 60",2,5873,"high spender",2013-01-29,158,2,2,158,2936.5000,37.1709
297,AW00011297,"Noah Coleman",85,"Above 60",2,5873,"high spender",2013-02-20,157,2,2,157,2936.5000,37.4076
298,AW00011298,"Jon Luo",85,"Above 60",2,5898,"high spender",2013-02-21,157,2,2,157,2949.0000,37.5669
299,AW00011299,"Orlando Vazquez",84,"Above 60",2,5873,"high spender",2013-02-24,157,2,2,157,2936.5000,37.4076
300,AW00011300,"Fernando Barnes",60,40-60,27,470,"low spender",2013-12-31,147,27,16,147,17.4074,3.1973
301,AW00011301,"Cameron Rodriguez",60,40-60,2,7,"low spender",2013-10-11,149,2,2,149,3.5000,0.0470
302,AW00011302,"Spencer Russell",54,40-60,2,5873,"high spender",2013-02-02,157,2,2,157,2936.5000,37.4076
303,AW00011303,"Julia Coleman",59,40-60,2,5873,"high spender",2013-02-23,157,2,2,157,2936.5000,37.4076
304,AW00011304,"Julia Garcia",55,40-60,2,37,"low spender",2013-04-22,155,2,2,155,18.5000,0.2387
305,AW00011305,"Sean Evans",60,40-60,2,37,"low spender",2013-08-04,151,2,2,151,18.5000,0.2450
306,AW00011306,"Micah Zhou",60,40-60,2,7,"low spender",2013-09-07,150,2,2,150,3.5000,0.0467
307,AW00011307,"Hunter Rodriguez",60,40-60,2,5898,"high spender",2013-02-08,157,2,2,157,2949.0000,37.5669
308,AW00011308,"Ian Gonzales",66,"Above 60",2,37,"low spender",2014-01-15,146,2,2,146,18.5000,0.2534
309,AW00011309,"Victoria Lewis",66,"Above 60",2,37,"low spender",2014-01-05,146,2,2,146,18.5000,0.2534
310,AW00011310,"Erin Sanders",61,"Above 60",2,7,"low spender",2013-12-24,147,2,2,147,3.5000,0.0476
311,AW00011311,"Gabrielle Lopez",67,"Above 60",2,37,"low spender",2013-09-13,150,2,2,150,18.5000,0.2467
312,AW00011312,"Sara Richardson",67,"Above 60",2,7,"low spender",2013-06-02,153,2,2,153,3.5000,0.0458
313,AW00011313,"Trevor Jenkins",67,"Above 60",2,7,"low spender",2013-11-26,148,2,2,148,3.5000,0.0473
314,AW00011314,"Mya Flores",55,40-60,2,37,"low spender",2013-12-03,147,2,2,147,18.5000,0.2517
315,AW00011315,"Hailey Ward",67,"Above 60",2,7,"low spender",2013-12-17,147,2,2,147,3.5000,0.0476
316,AW00011316,"Luke Allen",66,"Above 60",1,2295,"medium spender",2013-01-12,158,1,1,158,2295.0000,14.5253
317,AW00011317,"Victoria Russell",62,"Above 60",2,5873,"high spender",2013-02-18,157,2,2,157,2936.5000,37.4076
318,AW00011318,"Jessica Wilson",67,"Above 60",2,37,"low spender",2013-11-08,148,2,2,148,18.5000,0.2500
319,AW00011319,"Jade Bailey",77,"Above 60",2,5873,"high spender",2013-02-24,157,2,2,157,2936.5000,37.4076
320,AW00011320,"Morgan Hill",83,"Above 60",2,7,"low spender",2013-08-19,151,2,2,151,3.5000,0.0464
321,AW00011321,"Terrance Raman",82,"Above 60",2,37,"low spender",2013-05-28,154,2,2,154,18.5000,0.2403
322,AW00011322,"Sydney Garcia",82,"Above 60",2,37,"low spender",2013-05-21,154,2,2,154,18.5000,0.2403
323,AW00011323,"Jose Patterson",82,"Above 60",2,5873,"high spender",2013-01-30,158,2,2,158,2936.5000,37.1709
324,AW00011324,"Zachary Anderson",81,"Above 60",2,5873,"high spender",2013-02-05,157,2,2,157,2936.5000,37.4076
325,AW00011325,"Elijah Ross",81,"Above 60",2,5898,"high spender",2013-01-31,158,2,2,158,2949.0000,37.3291
326,AW00011326,"Rafael Xie",81,"Above 60",2,5873,"high spender",2013-02-20,157,2,2,157,2936.5000,37.4076
327,AW00011327,"Jaime Moreno",80,"Above 60",2,5873,"high spender",2013-02-01,157,2,2,157,2936.5000,37.4076
328,AW00011328,"Julian Griffin",80,"Above 60",2,4704,"medium spender",2013-04-07,155,2,2,155,2352.0000,30.3484
329,AW00011329,"Andy Alvarez",80,"Above 60",2,5898,"high spender",2013-02-10,157,2,2,157,2949.0000,37.5669
330,AW00011330,"Ryan Thompson",80,"Above 60",27,377,"low spender",2014-01-22,146,27,13,146,13.9630,2.5822
331,AW00011331,"Samantha Jenkins",52,40-60,27,637,"low spender",2014-01-24,146,27,17,146,23.5926,4.3630
332,AW00011332,"Deanna Ramos",57,40-60,2,5720,"high spender",2013-01-06,158,2,2,158,2860.0000,36.2025
333,AW00011333,"Emily Miller",58,40-60,3,8104,"high spender",2013-07-14,152,3,3,152,2701.3333,53.3158
334,AW00011334,"Nicole Brown",59,40-60,3,8104,"high spender",2013-07-27,152,3,3,152,2701.3333,53.3158
335,AW00011335,"Carla Raman",48,40-60,2,5720,"high spender",2013-01-04,158,2,2,158,2860.0000,36.2025
336,AW00011336,"Shaun Raji",53,40-60,2,4391,"medium spender",2013-01-05,158,2,2,158,2195.5000,27.7911
337,AW00011337,"Jerome Romero",59,40-60,3,8079,"high spender",2013-07-19,152,3,3,152,2693.0000,53.1513
338,AW00011338,"Frank Navarro",53,40-60,2,5695,"high spender",2012-12-30,159,2,2,159,2847.5000,35.8176
339,AW00011339,"Dennis She",59,40-60,2,4344,"medium spender",2013-01-25,158,2,2,158,2172.0000,27.4937
340,AW00011340,"Melody Munoz",78,"Above 60",2,4344,"medium spender",2013-01-02,158,2,2,158,2172.0000,27.4937
341,AW00011341,"Randy Zeng",84,"Above 60",3,8079,"high spender",2013-07-19,152,3,3,152,2693.0000,53.1513
342,AW00011342,"Marshall Wang",53,40-60,1,5,"low spender",2013-07-12,152,1,1,152,5.0000,0.0329
343,AW00011343,"Arthur Carlson",51,40-60,3,8079,"high spender",2013-07-24,152,3,3,152,2693.0000,53.1513
344,AW00011344,"Jessie Jimenez",63,"Above 60",3,8079,"high spender",2013-07-23,152,3,3,152,2693.0000,53.1513
345,AW00011345,"Robin Ramos",63,"Above 60",2,4369,"medium spender",2012-12-31,159,2,2,159,2184.5000,27.4780
346,AW00011346,"Deanna Gutierrez",59,40-60,2,4369,"medium spender",2013-02-11,157,2,2,157,2184.5000,27.8280
347,AW00011347,"Roy Navarro",53,40-60,1,9,"low spender",2013-03-16,156,1,1,156,9.0000,0.0577
348,AW00011348,"Shawn Rai",65,"Above 60",1,5,"low spender",2013-03-31,156,1,1,156,5.0000,0.0321
349,AW00011349,"Mindy Luo",60,40-60,1,5,"low spender",2014-01-13,146,1,1,146,5.0000,0.0342
350,AW00011350,"Cara Zhou",83,"Above 60",1,5,"low spender",2013-02-05,157,1,1,157,5.0000,0.0318
351,AW00011351,"Anne Ramos",75,"Above 60",3,8054,"high spender",2013-08-28,151,3,3,151,2684.6667,53.3377
352,AW00011352,"Raymond Rodriguez",80,"Above 60",1,9,"low spender",2013-05-01,154,1,1,154,9.0000,0.0584
353,AW00011353,"Carrie Ortega",79,"Above 60",3,8054,"high spender",2013-08-08,151,3,3,151,2684.6667,53.3377
354,AW00011354,"Deanna Suarez",78,"Above 60",1,5,"low spender",2013-12-03,147,1,1,147,5.0000,0.0340
355,AW00011355,"Roberto Gutierrez",77,"Above 60",1,5,"low spender",2013-09-26,150,1,1,150,5.0000,0.0333
356,AW00011356,"Terrence Carson",40,20-40,3,4886,"medium spender",2013-10-31,149,3,3,149,1628.6667,32.7919
357,AW00011357,"Ramon Ye",41,40-60,3,4886,"medium spender",2013-10-29,149,3,3,149,1628.6667,32.7919
358,AW00011358,"Cynthia Malhotra",41,40-60,3,4886,"medium spender",2013-11-14,148,3,3,148,1628.6667,33.0135
359,AW00011359,"Jarrod Prasad",42,40-60,3,4886,"medium spender",2013-12-04,147,3,3,147,1628.6667,33.2381
360,AW00011360,"Tyrone Serrano",42,40-60,3,4911,"medium spender",2013-12-22,147,3,3,147,1637.0000,33.4082
361,AW00011361,"Cindy Ramos",43,40-60,2,75,"low spender",2013-11-24,148,2,2,148,37.5000,0.5068
362,AW00011362,"Damien Shan",42,40-60,2,75,"low spender",2013-09-24,150,2,2,150,37.5000,0.5000
363,AW00011363,"Julian Ross",42,40-60,3,4911,"medium spender",2013-12-18,147,3,3,147,1637.0000,33.4082
364,AW00011364,"Jennifer Collins",41,40-60,3,4886,"medium spender",2013-12-26,147,3,3,147,1628.6667,33.2381
365,AW00011365,"Brittney Sun",41,40-60,3,4886,"medium spender",2013-12-22,147,3,3,147,1628.6667,33.2381
366,AW00011366,"Virginia Patel",40,20-40,2,75,"low spender",2013-08-15,151,2,2,151,37.5000,0.4967
367,AW00011367,"Calvin Nara",41,40-60,2,75,"low spender",2013-11-25,148,2,2,148,37.5000,0.5068
368,AW00011368,"Edward Miller",41,40-60,3,4886,"medium spender",2013-12-01,147,3,3,147,1628.6667,33.2381
369,AW00011369,"Ashlee Tang",42,40-60,2,34,"low spender",2013-12-27,147,2,2,147,17.0000,0.2313
370,AW00011370,"Alicia Xu",42,40-60,2,75,"low spender",2013-10-01,149,2,2,149,37.5000,0.5034
371,AW00011371,"Lacey Jai",42,40-60,2,75,"low spender",2013-12-28,147,2,2,147,37.5000,0.5102
372,AW00011372,"Wendy Romero",42,40-60,3,4886,"medium spender",2013-12-14,147,3,3,147,1628.6667,33.2381
373,AW00011373,"Carly Luo",71,"Above 60",1,9,"low spender",2013-08-27,151,1,1,151,9.0000,0.0596
374,AW00011374,"Jimmy Ortega",77,"Above 60",1,5,"low spender",2013-04-15,155,1,1,155,5.0000,0.0323
375,AW00011375,"Francisco Martinez",77,"Above 60",1,9,"low spender",2013-10-17,149,1,1,149,9.0000,0.0604
376,AW00011376,"Lance Vazquez",77,"Above 60",1,24,"low spender",2013-10-15,149,1,1,149,24.0000,0.1611
377,AW00011377,"David Robinett",59,40-60,1,5,"low spender",2013-02-28,157,1,1,157,5.0000,0.0318
378,AW00011378,"Shannon Liang",60,40-60,2,4391,"medium spender",2013-02-14,157,2,2,157,2195.5000,27.9682
379,AW00011379,"Gary Vazquez",49,40-60,2,4369,"medium spender",2013-02-26,157,2,2,157,2184.5000,27.8280
380,AW00011380,"Mitchell Kumar",61,"Above 60",2,5695,"high spender",2013-02-03,157,2,2,157,2847.5000,36.2739
381,AW00011381,"Meredith Raman",55,40-60,3,8104,"high spender",2013-08-18,151,3,3,151,2701.3333,53.6689
382,AW00011382,"Edward Patterson",51,40-60,2,4344,"medium spender",2013-02-16,157,2,2,157,2172.0000,27.6688
383,AW00011383,"Marie Gill",60,40-60,1,5,"low spender",2014-01-01,146,1,1,146,5.0000,0.0342
384,AW00011384,"Tiffany Wang",54,40-60,1,9,"low spender",2013-08-02,151,1,1,151,9.0000,0.0596
385,AW00011385,"Miguel Allen",54,40-60,1,9,"low spender",2013-07-06,152,1,1,152,9.0000,0.0592
386,AW00011386,"Jaclyn Cai",54,40-60,1,29,"low spender",2013-11-02,148,1,1,148,29.0000,0.1959
387,AW00011387,"Megan Ramirez",61,"Above 60",3,6910,"high spender",2013-04-01,155,3,3,155,2303.3333,44.5806
388,AW00011388,"Joseph Martin",61,"Above 60",3,6910,"high spender",2013-04-26,155,3,3,155,2303.3333,44.5806
389,AW00011389,"Karl Shan",44,40-60,1,29,"low spender",2013-11-17,148,1,1,148,29.0000,0.1959
390,AW00011390,"Christine Raji",49,40-60,1,9,"low spender",2013-11-07,148,1,1,148,9.0000,0.0608
391,AW00011391,"Lindsay Xie",49,40-60,1,29,"low spender",2013-10-26,149,1,1,149,29.0000,0.1946
392,AW00011392,"Willie Zhao",45,40-60,1,29,"low spender",2013-03-29,156,1,1,156,29.0000,0.1859
393,AW00011393,"Kurt Pal",51,40-60,1,5,"low spender",2013-07-16,152,1,1,152,5.0000,0.0329
394,AW00011394,"George McDonald",50,40-60,3,8104,"high spender",2013-08-02,151,3,3,151,2701.3333,53.6689
395,AW00011395,"Beth Gutierrez",49,40-60,2,5720,"high spender",2013-02-20,157,2,2,157,2860.0000,36.4331
396,AW00011396,"Ian Lopez",50,40-60,1,29,"low spender",2013-10-26,149,1,1,149,29.0000,0.1946
397,AW00011397,"Latoya Shan",51,40-60,1,9,"low spender",2013-07-07,152,1,1,152,9.0000,0.0592
398,AW00011398,"Colin Nath",51,40-60,3,8079,"high spender",2013-08-02,151,3,3,151,2693.0000,53.5033
399,AW00011399,"Brenda Mehta",51,40-60,1,9,"low spender",2013-04-13,155,1,1,155,9.0000,0.0581
400,AW00011400,"Franklin Raji",45,40-60,3,6885,"high spender",2013-07-19,152,3,3,152,2295.0000,45.2961
401,AW00011401,"Linda Navarro",51,40-60,3,4906,"medium spender",2013-03-08,156,3,3,156,1635.3333,31.4487
402,AW00011402,"Kelli Cai",50,40-60,3,4931,"medium spender",2013-04-02,155,3,3,155,1643.6667,31.8129
403,AW00011403,"Nancy Schmidt",46,40-60,3,4931,"medium spender",2013-05-28,154,3,3,154,1643.6667,32.0195
404,AW00011404,"Megan Taylor",68,"Above 60",1,29,"low spender",2013-02-10,157,1,1,157,29.0000,0.1847
405,AW00011405,"Bonnie Goel",68,"Above 60",1,54,"low spender",2013-03-31,156,1,1,156,54.0000,0.3462
406,AW00011406,"Latoya Xu",68,"Above 60",2,4369,"medium spender",2013-02-09,157,2,2,157,2184.5000,27.8280
407,AW00011407,"Mario She",68,"Above 60",1,54,"low spender",2013-06-23,153,1,1,153,54.0000,0.3529
408,AW00011408,"Darren Gill",61,"Above 60",1,4,"low spender",2013-03-05,156,1,1,156,4.0000,0.0256
409,AW00011409,"Jacqueline Hayes",47,40-60,2,4369,"medium spender",2013-01-28,158,2,2,158,2184.5000,27.6519
410,AW00011410,"Maurice Goel",NULL,NULL,2,4344,"medium spender",2013-02-04,157,2,2,157,2172.0000,27.6688
411,AW00011411,"Devin Ross",66,"Above 60",1,5,"low spender",2013-08-04,151,1,1,151,5.0000,0.0331
412,AW00011412,"Sydney Bryant",66,"Above 60",4,9755,"high spender",2013-10-11,149,4,4,149,2438.7500,65.4698
413,AW00011413,"Megan Stewart",66,"Above 60",4,6526,"high spender",2013-09-05,150,4,4,150,1631.5000,43.5067
414,AW00011414,"Ian Richardson",66,"Above 60",4,7002,"high spender",2013-09-15,150,4,4,150,1750.5000,46.6800
415,AW00011415,"Randy She",76,"Above 60",1,5,"low spender",2013-08-16,151,1,1,151,5.0000,0.0331
416,AW00011416,"Katrina Becker",75,"Above 60",3,4884,"medium spender",2013-05-05,154,3,2,154,1628.0000,31.7143
417,AW00011417,"Lacey Zheng",75,"Above 60",7,10959,"high spender",2013-12-15,147,7,7,147,1565.5714,74.5510
418,AW00011418,"Rafael Hu",75,"Above 60",1,5,"low spender",2013-12-17,147,1,1,147,5.0000,0.0340
419,AW00011419,"Kyle Scott",75,"Above 60",2,30,"low spender",2013-06-27,153,2,2,153,15.0000,0.1961
420,AW00011420,"Jordan Turner",74,"Above 60",7,10981,"high spender",2013-11-29,148,7,7,148,1568.7143,74.1959
421,AW00011421,"Amy Sun",74,"Above 60",4,9780,"high spender",2013-10-09,149,4,4,149,2445.0000,65.6376
422,AW00011422,"Dustin Deng",74,"Above 60",4,6977,"high spender",2013-11-03,148,4,4,148,1744.2500,47.1419
423,AW00011423,"Jasmine Stewart",65,"Above 60",4,9755,"high spender",2013-10-20,149,4,4,149,2438.7500,65.4698
424,AW00011424,"Pamela Garcia",61,"Above 60",1,35,"low spender",2013-04-21,155,1,1,155,35.0000,0.2258
425,AW00011425,"Ariana Gray",60,40-60,6,10217,"high spender",2013-12-21,147,6,6,147,1702.8333,69.5034
426,AW00011426,"Kristopher Mehta",66,"Above 60",1,35,"low spender",2013-04-09,155,1,1,155,35.0000,0.2258
427,AW00011427,"Desiree Dominguez",66,"Above 60",4,9805,"high spender",2013-10-20,149,4,4,149,2451.2500,65.8054
428,AW00011428,"Deanna Perez",67,"Above 60",4,9805,"high spender",2013-10-22,149,4,4,149,2451.2500,65.8054
429,AW00011429,"Marco Lopez",68,"Above 60",6,10239,"high spender",2013-12-24,147,6,6,147,1706.5000,69.6531
430,AW00011430,"Casey Yuan",68,"Above 60",1,35,"low spender",2013-03-19,156,1,1,156,35.0000,0.2244
431,AW00011431,"Bryant Garcia",51,40-60,4,9780,"high spender",2013-09-30,150,4,4,150,2445.0000,65.2000
432,AW00011432,"Dominique Prasad",69,"Above 60",6,9095,"high spender",2013-12-25,147,6,6,147,1515.8333,61.8707
433,AW00011433,"Maurice Shan",69,"Above 60",6,12795,"high spender",2013-09-14,150,6,6,150,2132.5000,85.3000
434,AW00011434,"Andre Lopez",63,"Above 60",2,26,"low spender",2013-07-15,152,2,2,152,13.0000,0.1711
435,AW00011435,"Robin Romero",70,"Above 60",1,35,"low spender",2014-01-04,146,1,1,146,35.0000,0.2397
436,AW00011436,"Taylor Cox",70,"Above 60",2,75,"low spender",2013-06-19,153,2,2,153,37.5000,0.4902
437,AW00011437,"Alfredo Moreno",70,"Above 60",1,54,"low spender",2013-12-19,147,1,1,147,54.0000,0.3673
438,AW00011438,"Jenny Nara",70,"Above 60",1,35,"low spender",2013-02-05,157,1,1,157,35.0000,0.2229
439,AW00011439,"Janet Munoz",72,"Above 60",6,12319,"high spender",2013-10-20,149,6,6,149,2053.1667,82.6779
